longitude,latitude
74.27205662294145,14.621639267905953
74.27288813916253,14.619166332855901
,
74.27288813916253,14.619166332855901
74.27708434171328,14.61499978543087
,
74.27708434171328,14.61499978543087
74.2770309798962,14.614138631247119
,
74.2770309798962,14.614138631247119
74.27791592452004,14.613333680654423
,
74.27791592452004,14.613333680654423
74.27786256294664,14.608333619860627
,
74.27786256294664,14.608333619860627
74.28708645151724,14.600777662280382
,
74.28708645151724,14.600777662280382
74.28786471949725,14.598333363425725
,
74.28786471949725,14.598333363425725
74.29000093293098,14.596194263713029
,
74.29000093293098,14.596194263713029
74.29164123701688,14.596221912962498
,
74.29164123701688,14.596221912962498
74.29335789132358,14.597888937907975
,
74.29335789132358,14.597888937907975
74.29582975549022,14.597888906653383
,
74.29582975549022,14.597888906653383
74.29747009644471,14.599555986608953
,
74.29747009644471,14.599555986608953
74.29914094970255,14.598750155218566
,
74.29914094970255,14.598750155218566
74.30083461556404,14.59791660131341
,
74.30083461556404,14.59791660131341
74.3083038701353,14.597916632619526
,
74.3083038701353,14.597916632619526
74.31119536303217,14.600000350185901
,
74.31119536303217,14.600000350185901
74.31208040968988,14.603333514378237
,
74.31208040968988,14.603333514378237
74.313720693073,14.605805371229403
,
74.313720693073,14.605805371229403
74.313720693073,14.608333589262338
,
74.313720693073,14.608333589262338
74.31122588812804,14.611666692176007
,
74.31122588812804,14.611666692176007
74.31205749359756,14.614138640875682
,
74.31205749359756,14.614138640875682
74.31327821905376,14.615388902101401
,
74.31327821905376,14.615388902101401
74.31416316601018,14.613721845777484
,
74.31416316601018,14.613721845777484
74.31580352002548,14.614527677685986
,
74.31580352002548,14.614527677685986
74.31747438320565,14.612944605460205
,
74.31747438320565,14.612944605460205
74.31835939914436,14.612944646827211
,
74.31835939914436,14.612944646827211
74.31911470718649,14.613750496237294
,
74.31911470718649,14.613750496237294
74.31961060574918,14.61161134781574
,
74.31961060574918,14.61161134781574
74.31872559593575,14.610805522666151
,
74.31872559593575,14.610805522666151
74.31913753287223,14.609555211418009
,
74.31913753287223,14.609555211418009
74.32160949281996,14.610416390975779
,
74.32160949281996,14.610416390975779
74.3220825592259,14.609167142091502
,
74.3220825592259,14.609167142091502
74.3153915754936,14.605805375463797
,
74.3153915754936,14.605805375463797
74.313720693073,14.602472328689169
,
74.313720693073,14.602472328689169
74.31416316601018,14.599555951562307
,
74.31416316601018,14.599555951562307
74.31497193177248,14.599556006055288
,
74.31497193177248,14.599556006055288
74.32080845475127,14.60541629523495
,
74.32080845475127,14.60541629523495
74.32414246478456,14.607110961141311
,
74.32414246478456,14.607110961141311
74.32744598042825,14.6087227252675
,
74.32744598042825,14.6087227252675
74.3316421735425,14.608722655638863
,
74.3316421735425,14.608722655638863
74.33416748628656,14.607083279461062
,
74.33416748628656,14.607083279461062
74.33747099735412,14.606222186780508
,
74.33747099735412,14.606222186780508
74.34161379333842,14.603694952771148
,
74.34161379333842,14.603694952771148
74.34413905581881,14.603722572147662
,
74.34413905581881,14.603722572147662
74.34750369037954,14.606249785147149
,
74.34750369037954,14.606249785147149
74.34791565107314,14.604999572693027
,
74.34791565107314,14.604999572693027
74.34958648523607,14.60413929602451
,
74.34958648523607,14.60413929602451
74.34916683157849,14.602916696265233
,
74.34916683157849,14.602916696265233
74.34669498095984,14.603722552307078
,
74.34669498095984,14.603722552307078
74.34622188963368,14.602527656562033
,
74.34622188963368,14.602527656562033
74.34958648523607,14.600000355060663
,
74.34958648523607,14.600000355060663
74.35041809287462,14.598278016033815
,
74.35041809287462,14.598278016033815
74.34994510083993,14.597861268353329
,
74.34994510083993,14.597861268353329
74.34664155016297,14.59958364343043
,
74.34664155016297,14.59958364343043
74.34416957534361,14.599583656327855
,
74.34416957534361,14.599583656327855
74.34333042077655,14.60044478128027
,
74.34333042077655,14.60044478128027
74.33997340538225,14.600417124341803
,
74.33997340538225,14.600417124341803
74.334136965067,14.602889045242764
,
74.334136965067,14.602889045242764
74.33083339290579,14.602861411491578
,
74.33083339290579,14.602861411491578
74.32746889456958,14.600388508494955
,
74.32746889456958,14.600388508494955
74.32411194186928,14.600388488576943
,
74.32411194186928,14.600388488576943
74.323364263099,14.599583622789527
,
74.323364263099,14.599583622789527
74.31996919147957,14.600360855337398
,
74.31996919147957,14.600360855337398
74.31416316601018,14.594555891047948
,
74.31416316601018,14.594555891047948
74.30580899055172,14.595388399069867
,
74.30580899055172,14.595388399069867
74.30455777804909,14.594139068962889
,
74.30455777804909,14.594139068962889
74.30374905529092,14.592472099246743
,
74.30374905529092,14.592472099246743
74.30374905529092,14.590000110641544
,
74.30374905529092,14.590000110641544
74.300804178239,14.587055196738026
,
74.300804178239,14.587055196738026
74.29744717850481,14.587055168567227
,
74.29744717850481,14.587055168567227
74.29621891592838,14.588305514651912
,
74.29621891592838,14.588305514651912
74.29708102821289,14.590833645010548
,
74.29708102821289,14.590833645010548
74.29455564536117,14.59249975436917
,
74.29455564536117,14.59249975436917
74.29330444475627,14.594555865846312
,
74.29330444475627,14.594555865846312
